,Product Title,Price,Image,Product URL,Site
185,Baseus CRLJT01-01 Smart Cleaner Auto Car Trash Can with Free Trash Bags 2 Rolls 60pcs Each,Tk 2290,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_crljt01-01_smart_cleaner_auto_car_trash.jpg,https://www.bdshop.com/baseus-crljt01-01-auto-car-trash,BD Shop
186,Baseus Adaman 22.5w 20000Mah Power Bank - Black,Tk 2295,https://media.e-valy.com/cms/products/images/eeca2c11-aab6-4568-b6a4-7891519ef2c3?h=250&w=250,https://evaly.com.bd/products/baseus-adaman-22.5w-20000mah-power-bank-black-2098732,Evaly
187,Baseus CASS010014 TB3 GEN2 40Gbps PD 100W 8K 60Hz Thunderbolt 4 USB C to USB C Cable,Tk 2300,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_cass010014_tb3_gen2_40gbps_pd_100w.jpg,https://www.bdshop.com/baseus-cass010014-usb-c-to-usb-c-cable,BD Shop
188,Baseus Adaman Metal Digital Display Quick Charge Power Bank - 20000mAh - Black,Tk 2318,https://media.e-valy.com/cms/products/images/d0db3bf1-4fec-4080-90a3-d2767473cd32?h=250&w=250,https://evaly.com.bd/products/baseus-adaman-metal-digital-display-22.5w-quick-charge-power-bank-20000mah-black-4296255,Evaly
189,Baseus 22.5W Adaman Power Bank - 20000Mah - Black,Tk 2381,https://media.e-valy.com/cms/products/images/b29372df-6f2f-4618-ad0a-061c7718b75d?h=250&w=250,https://evaly.com.bd/products/baseus-22.5w-adaman-20000mah-power-bank-black-2363486,Evaly
190,Baseus NGW02-02 Encok W02 Wireless Bluetooth Earbuds,Tk 2390,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_ngw02-02_wireless_earbuds.jpg,https://www.bdshop.com/baseus-ngw02-02-wireless-earbuds,BD Shop
191,Anker Soundcore R500 In-Ear Wireless Earphone,Tk 2449,https://static.gadgetandgear.com/image/250x250/fit/tmp/product/20220427_1651034940_776717.png,https://gadgetandgear.com/product/anker-soundcore-r500-inear-wireless-earphone,GadgetandGear
192,Edifier GM3 SE 3.5mm Gaming Earphone,Tk 2490,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/e/d/edifier-gm3se-35mm-gaming-earphone-in-bd-at-bdshopcom.png,https://www.bdshop.com/edifier-gm3se-3-5mm-gaming-earphone,BD Shop
193,Baseus Adaman Metal 22.5W Power Bank - 20000mAh - Black,Tk 2575,https://media.e-valy.com/cms/products/images/f2470eaa-9866-4e95-b7fc-d076b6d2f0cc?h=250&w=250,https://evaly.com.bd/products/baseus-adaman-metal-22.5w-power-bank-black-5249547,Evaly
194,Baseus GaN2 Pro 65W Quick Charger (2 Type C + USB),Tk 2590,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_gan2_pro_65w_quick_charger_2.jpg,https://www.bdshop.com/baseus-gan2-pro-65w-charger,BD Shop
195,Baseus NGS16-01 Encok Neckband Wireless Bluetooth Earbuds,Tk 2590,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus-ngs16-01-encok-neck-hung-wireless-earphone.jpg,https://www.bdshop.com/baseus-ngs16-01-neckband-earbuds,BD Shop
196,Baseus Qpow Digital Display Quick Charging Power Bank 20000mAh (20W),Tk 2600,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_qpow_digital_display_quick_charging_power_bank_20000mah_20w_.jpg,https://www.bdshop.com/baseus-qpow-powerbank-20000mah,BD Shop
197,OnePlus Bullets Wireless Z In Bass Edition Earphone - Black,Tk 2648,https://media.e-valy.com/cms/products/images/7e0658be-926a-4758-95dc-60ea8536179f?h=250&w=250,https://evaly.com.bd/products/oneplus-bullets-wireless-z-in-bass-edition-earphone-black-7314087,Evaly
198,Baseus NGE09-01 Encok Wireless Speaker,Tk 2650,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/e/0/baseus-nge09-01-encok-wireless-speaker-in-bd-at-bdshopcom.jpg,https://www.bdshop.com/baseus-nge09-01-encok-wireless-speaker,BD Shop
199,Baseus NGW02-01 Earphone Bluetooth Wireless headset Black,Tk 2650,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_ngw02-01_black_bluetooth_wireless_earphone_headset.jpg,https://www.bdshop.com/baseus-ngw02-01-wireless-headset,BD Shop
200,Baseus S15 Active Noise Control Bluetooth Earphones,Tk 2650,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_s15_active_noise_control_bluetooth_earphones_bdshop.jpg,https://www.bdshop.com/baseus-s15-active-noise-control-earphones,BD Shop
201,Baseus WXJMY-0G Circular Mirror Wireless Charger HUB (USB Type C to USB 3.0 x 1 + USB 2.0 x 3),Tk 2690,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus-circular-mirror-wireless-charger-hub.jpg,https://www.bdshop.com/baseus-wxjmy-0g-wireless-hub,BD Shop
202,Baseus Encok W04 Pro True Wireless Earbuds - Black,Tk 2786,https://media.e-valy.com/cms/products/images/561e0d0e-dc9f-4262-bd8e-26cf5196f9bc?h=250&w=250,https://evaly.com.bd/products/baseus-encok-w04-pro-true-wireless-earbuds-black-3991951,Evaly
203,Baseus CAHUB-BZ0G Multi-functional 5 in 1 HUB Adapter (USB Type C to USB 3.0 x 3 + 4K/HD + PD),Tk 2790,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_cahub-bz0g_multi-functional_hub.jpg,https://www.bdshop.com/baseus-cahub-bz0g-5-in-1-hub,BD Shop
204,Baseus SIMU Noise Reduction Wireless Earphone S15 - Black,Tk 2890,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/5/1/baseus-simu-noise-reduction-wireless-earphone-s15-black.jpg,https://www.bdshop.com/baseus-simu-noise-reduction-wireless-earphone-s15-black,BD Shop
205,BASEUS Transparent Series Single Type-C Multifunctional HUB 6 in 1,Tk 2890,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_transparent_series_single_type-c_multifunctional_hub_6_in_1_in_bdshop.jpg,https://www.bdshop.com/baseus-single-type-c-multifunctional-hub-6-in-1,BD Shop
206,Baseus Fast QI Wireless Charging Station,Tk 2900,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus-fast-qi-wireless-charging-station.jpg,https://www.bdshop.com/baseus-fast-qi-charging-station-in-bd,BD Shop
207,Baseus Bipow 25w Digital Display Power Bank - 20000 Mah - Black,Tk 2910,https://media.e-valy.com/cms/products/images/0b6b786c-41b0-4b93-8139-b4726f536e37?h=250&w=250,https://evaly.com.bd/products/baseus-bipow-25w-digital-display-power-bank-20000-mah-black-8594083,Evaly
208,Baseus CAHUB-TD0G Transparent Series 6-in-1 Multifunction Type-C Hub,Tk 2990,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_cahub-td0g_6-in-1_type-c_hub-1.jpg,https://www.bdshop.com/baseus-cahub-td0g-series-6-in-1-hub,BD Shop
209,Baseus NGW01-01 Encok True Wireless Earphone,Tk 3050,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_ngw01-01_encok_true_wireless_earphone_w01_1.jpg,https://www.bdshop.com/baseus-ngw01-01-wireless-earphone,BD Shop
210,Baseus Elbow Angle Multifunctional Type-C HUB Converter,Tk 3200,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_elbow_angle_multifunctional_type-c_hub_converter_in_bdshop_3.jpg,https://www.bdshop.com/baseus-elbow-angle-type-c-hub-converter,BD Shop
211,Baseus Swan 3In1 Wireless 20W Magnetic Charging Bracket - Black,Tk 3260,https://media.e-valy.com/cms/products/images/6e5c0268-49e4-4f4f-982b-9d494a2d7d57?h=250&w=250,https://evaly.com.bd/products/baseus-swan-3in1-wireless-20w-magnetic-charging-bracket-black-5872317,Evaly
212,Baseus V1 Outdoor Waterproof Portable Wireless Speaker - Black,Tk 3312,https://media.e-valy.com/cms/products/images/0aef26be-6805-47de-93f0-a50a34b51096?h=250&w=250,https://evaly.com.bd/products/baseus-v1-outdoor-waterproof-portable-wireless-speaker-black-4845146,Evaly
213,Baseus Meteorite Shimmer Wireless Display Adapter WiFi – HDMI (CATPQ-A01),Tk 3390,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_meteorite_shimmer_wireless_display_adapter.jpg,https://www.bdshop.com/baseus-meteorite-shimmer-adapter,BD Shop
214,Baseus BA03 Immersive Virtual 3D Wireless Audio Receiver,Tk 3450,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/6/7/baseus-ba03-immersive-virtual-3d-wireless-audio-receiver-in-bd-at-bdshopcom.jpg,https://www.bdshop.com/baseus-ba03-immersive-virtual-3d-wireless-audio-receiver,BD Shop
215,Baseus Portable Wireless Bluetooth Speaker 20W - Black,Tk 3502,https://media.e-valy.com/cms/products/images/1807e35b-f341-43e0-9426-8d236edd3037?h=250&w=250,https://evaly.com.bd/products/baseus-portable-wireless-bluetooth-speaker-20w-black-7524213,Evaly
216,Baseus CAHUB-L0G Thunderbolt C+Pro 7-In-1 Smart Hub Docking Station,Tk 3990,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus-cahub-l0g-thunderbolt-cpro-seven-in-one-smart-hub.jpg,https://www.bdshop.com/baseus-cahub-l0g-c-pro-7-in-1-smart-hub,BD Shop
217,"Baseus CAHUB-AZ0G 6 in 1 Multifunction Hub Adapter (2 USB 3.0, 1 HDMI, 1 Aux, 1 with iWatch wireless)",Tk 3990,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_cahub-az0g_6_in_1_-1.jpg,https://www.bdshop.com/baseus-cahub-az0g-6-in-1-hub,BD Shop
218,Edifier W23BT Black Bluetooth Earphone,Tk 4000,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/e/d/edifier-w23bt-black-bluetooth-earphone-in-bd-at-bdshopcom.png,https://www.bdshop.com/edifier-w23bt-black-bluetooth-earphone,BD Shop
219,Baseus CATXF-0G Square Desk 7-in-1 Multifunction Type-C Hub,Tk 4490,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus-7-in-1-square-desk-type-c-multi-functional-hub.jpg,https://www.bdshop.com/baseus-catxf-0g-7-in-1-hub,BD Shop
220,Baseus ACXBW Igloo Cosmetic Makeup Mini Fridge - 6L - White,Tk 5250,https://media.e-valy.com/cms/products/images/7a12ce13-19e9-4a9a-9bd0-2a16bee60385?h=250&w=250,https://evaly.com.bd/products/baseus-acxbw-igloo-cosmetic-makeup-mini-fridge-6l-white-721969,Evaly
221,Havit HAKII Action H Series True Wireless Sport Earphone,Tk 6300,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/h/a/havit_hakii_action_h_series_true_wireless_sport_earphone.jpg,https://www.bdshop.com/havit-hakii-action-h-series-wireless-earphone,BD Shop
222,Baseus CATSX-G0G Enjoyment Series 11-in-1 Multifunction Type-C Hub,Tk 6990,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_catsx-g0g_11-in-1_type-c_hub.jpg,https://www.bdshop.com/baseus-catsx-g0g-11-in-1-type-c-hub,BD Shop
223,Baseus SIMU S2 ANC True Wireless Earbuds,Tk 7890,https://www.bdshop.com/pub/media/catalog/product/cache/a762498fd6e92192d841c2d6c87195e8/b/a/baseus_simu_s2_anc_true_wireless_earbuds.jpg,https://www.bdshop.com/baseus-simu-s2-anc-earbuds,BD Shop
